Event id,Event name,Taxon,Type,Level-Placed
1611,L_271,271,1,1253.1585
1671,L_387,387,1,1253.2783
633,F_396,396,0,1254.4870
657,F_422,422,0,1254.4870
1618,L_289,289,1,1254.4870
1685,L_402,402,1,1254.4870
1637,L_325,325,1,1254.5718
1712,L_435,435,1,1254.5718
661,F_426,426,0,1256.6813
684,F_454,454,0,1256.6813
1629,L_307,307,1,1256.6813
630,F_393,393,0,1257.3953
667,F_436,436,0,1257.3953
674,F_445,445,0,1257.3953
1674,L_391,391,1,1257.3953
685,F_456,456,0,1257.4223
686,F_457,457,0,1257.4223
1654,L_361,361,1,1257.4223
1664,L_374,374,1,1257.4223
1682,L_399,399,1,1257.4223
1707,L_426,426,1,1257.4223
1720,L_445,445,1,1257.8514
688,F_460,460,0,1259.0045
1600,L_254,254,1,1261.0219
1680,L_397,397,1,1261.0219
1678,L_395,395,1,1264.7446
1717,L_440,440,1,1264.7446
621,F_381,381,0,1265.8308
1716,L_439,439,1,1265.8308
673,F_443,443,0,1266.1181
678,F_449,449,0,1266.1181
1731,L_456,456,1,1266.1181
1732,L_457,457,1,1266.1181
1655,L_362,362,1,1266.1987
1719,L_443,443,1,1266.1987
1711,L_432,432,1,1266.4532
694,F_476,476,0,1267.4274
1679,L_396,396,1,1267.4274
1724,L_449,449,1,1267.4274
682,F_452,452,0,1270.3230
640,F_403,403,0,1280.1926
690,F_462,462,0,1280.1926
691,F_466,466,0,1280.1926
658,F_423,423,0,1280.3914
1728,L_452,452,1,1280.3914
1730,L_454,454,1,1280.3914
1686,L_403,403,1,1282.0988
1704,L_423,423,1,1282.2974
1740,L_476,476,1,1282.2974
687,F_459,459,0,1283.6990
1640,L_332,332,1,1291.3027
1733,L_459,459,1,1291.3037
604,F_351,351,0,1291.5198
1691,L_408,408,1,1291.5198
1723,L_448,448,1,1291.5198
1687,L_404,404,1,1295.4012
708,F_494,494,0,1296.6740
717,F_504,504,0,1297.5123
1667,L_381,381,1,1297.5123
654,F_419,419,0,1303.8973
695,F_477,477,0,1303.8973
1677,L_394,394,1,1304.5545
1737,L_466,466,1,1304.5545
664,F_431,431,0,1305.6080
702,F_487,487,0,1305.6080
1700,L_419,419,1,1306.5151
1638,L_328,328,1,1306.5171
1675,L_392,392,1,1306.5171
710,F_496,496,0,1308.8825
711,F_497,497,0,1308.8825
718,F_507,507,0,1310.4573
722,F_516,516,0,1310.4573
704,F_489,489,0,1311.4458
698,F_480,480,0,1311.7051
703,F_488,488,0,1311.7051
696,F_478,478,0,1312.0909
701,F_485,485,0,1312.0909
706,F_491,491,0,1312.0909
712,F_498,498,0,1312.0909
716,F_502,502,0,1312.0909
724,F_518,518,0,1312.0909
1650,L_351,351,1,1312.0909
697,F_479,479,0,1312.4591
699,F_481,481,0,1312.4591
715,F_501,501,0,1312.4591
723,F_517,517,0,1312.4591
663,F_428,428,0,1313.9716
1749,L_488,488,1,1313.9716
1652,L_355,355,1,1314.3402
1727,L_451,451,1,1314.3402
