Event id,Event name,Taxon,Type,Level-Placed
660,F_425,425,0,1210.3762
1632,L_311,311,1,1210.3762
646,F_409,409,0,1212.4510
644,F_407,407,0,1213.1583
647,F_410,410,0,1213.1583
649,F_412,412,0,1213.1583
652,F_415,415,0,1213.1583
1646,L_345,345,1,1213.1583
1649,L_349,349,1,1213.1583
1609,L_268,268,1,1214.2202
1552,L_177,177,1,1214.3739
1653,L_357,357,1,1214.3739
1658,L_365,365,1,1214.3739
1659,L_366,366,1,1214.3739
1684,L_401,401,1,1214.3739
676,F_447,447,0,1216.7171
677,F_448,448,0,1216.7171
1572,L_206,206,1,1216.7171
1602,L_258,258,1,1216.7171
1643,L_338,338,1,1216.7171
1665,L_378,378,1,1216.7171
1693,L_410,410,1,1216.7171
1702,L_420,420,1,1216.7171
659,F_424,424,0,1217.5267
662,F_427,427,0,1217.5267
668,F_437,437,0,1217.5267
669,F_438,438,0,1217.5267
670,F_439,439,0,1217.5267
671,F_440,440,0,1217.5267
675,F_446,446,0,1217.5267
680,F_450,450,0,1217.5267
681,F_451,451,0,1217.5267
651,F_414,414,0,1219.0469
1349,L_143,143,1,1219.0469
1662,L_371,371,1,1219.0469
1672,L_388,388,1,1219.0469
1683,L_400,400,1,1219.0469
1694,L_411,411,1,1219.0469
1660,L_367,367,1,1219.6059
1698,L_415,415,1,1219.6059
1714,L_437,437,1,1219.6059
1634,L_313,313,1,1220.2526
1647,L_346,346,1,1220.2526
1648,L_347,347,1,1220.2526
1661,L_368,368,1,1220.2526
1697,L_414,414,1,1220.2526
1699,L_418,418,1,1220.2526
665,F_432,432,0,1220.4904
605,F_352,352,0,1221.1907
634,F_397,397,0,1224.5653
650,F_413,413,0,1224.5653
1618,L_289,289,1,1226.2531
1622,L_295,295,1,1226.2531
1642,L_336,336,1,1226.2531
1651,L_352,352,1,1226.2531
1705,L_424,424,1,1226.2531
1623,L_296,296,1,1226.6306
1692,L_409,409,1,1226.6306
666,F_435,435,0,1226.6559
1287,L_134,134,1,1226.7702
1671,L_387,387,1,1226.7702
645,F_408,408,0,1236.4610
632,F_395,395,0,1236.5420
1637,L_325,325,1,1236.5420
587,F_312,312,0,1236.5436
1573,L_207,207,1,1236.5436
1641,L_334,334,1,1236.5436
1654,L_361,361,1,1236.5436
1690,L_407,407,1,1236.5436
639,F_402,402,0,1238.2416
1611,L_271,271,1,1238.2416
1689,L_406,406,1,1238.2416
636,F_399,399,0,1238.2434
1674,L_391,391,1,1238.2434
1712,L_435,435,1,1238.2434
685,F_456,456,0,1239.4458
686,F_457,457,0,1239.4458
1682,L_399,399,1,1239.4458
1685,L_402,402,1,1239.4458
1696,L_413,413,1,1239.4458
674,F_445,445,0,1241.4375
1731,L_456,456,1,1241.4375
1732,L_457,457,1,1241.4375
633,F_396,396,0,1243.5440
684,F_454,454,0,1243.5440
630,F_393,393,0,1244.2570
657,F_422,422,0,1244.2570
661,F_426,426,0,1244.2570
667,F_436,436,0,1244.2570
1664,L_374,374,1,1244.2837
1707,L_426,426,1,1244.2837
1679,L_396,396,1,1244.7092
688,F_460,460,0,1245.8430
1600,L_254,254,1,1245.8430
1717,L_440,440,1,1245.8430
1678,L_395,395,1,1249.5561
673,F_443,443,0,1250.6243
1716,L_439,439,1,1250.6243
1720,L_445,445,1,1250.6243
678,F_449,449,0,1250.9116
1655,L_362,362,1,1250.9116
640,F_403,403,0,1251.1661
1680,L_397,397,1,1251.1661
1711,L_432,432,1,1251.1661
682,F_452,452,0,1264.9349
690,F_462,462,0,1264.9349
621,F_381,381,0,1265.1337
694,F_476,476,0,1265.1337
1728,L_452,452,1,1265.1337
1730,L_454,454,1,1265.1337
658,F_423,423,0,1273.3296
1629,L_307,307,1,1273.3296
1640,L_332,332,1,1273.3296
1724,L_449,449,1,1273.3296
687,F_459,459,0,1274.7312
1686,L_403,403,1,1276.7104
1691,L_408,408,1,1276.7104
1667,L_381,381,1,1276.9265
1704,L_423,423,1,1276.9265
1723,L_448,448,1,1276.9265
1733,L_459,459,1,1276.9276
696,F_478,478,0,1280.7980
1687,L_404,404,1,1280.7980
664,F_431,431,0,1281.6342
1742,L_478,478,1,1282.0543
604,F_351,351,0,1289.7182
695,F_477,477,0,1289.7182
