Event id,Event name,Taxon,Type,Level-Placed
1820,L_589,589,1,1644.9128
1886,L_683,683,1,1644.9128
1950,L_767,767,1,1644.9652
903,F_764,764,0,1645.1246
908,F_773,773,0,1645.1246
1887,L_684,684,1,1645.1246
1810,L_579,579,1,1645.1961
1898,L_702,702,1,1645.1961
1924,L_734,734,1,1645.1961
1881,L_673,673,1,1645.2495
1906,L_712,712,1,1645.2495
1954,L_773,773,1,1645.2495
885,F_744,744,0,1645.2953
896,F_756,756,0,1645.3946
899,F_760,760,0,1649.3130
897,F_757,757,0,1649.3832
1799,L_564,564,1,1649.3832
1876,L_664,664,1,1649.3832
1900,L_704,704,1,1649.3832
884,F_743,743,0,1649.3873
1904,L_709,709,1,1649.3873
1918,L_726,726,1,1649.3873
886,F_745,745,0,1649.9559
1902,L_706,706,1,1649.9559
1885,L_682,682,1,1650.8688
905,F_768,768,0,1651.0029
1864,L_649,649,1,1651.0029
906,F_769,769,0,1651.9343
895,F_755,755,0,1652.2323
1911,L_718,718,1,1652.5736
1917,L_725,725,1,1652.5736
1929,L_742,742,1,1652.5736
893,F_753,753,0,1653.9061
898,F_758,758,0,1654.2058
916,F_785,785,0,1654.2058
1834,L_606,606,1,1654.2215
900,F_761,761,0,1669.2104
1949,L_764,764,1,1669.5796
1875,L_663,663,1,1669.6701
1951,L_768,768,1,1669.7939
1945,L_760,760,1,1670.0909
909,F_774,774,0,1671.1135
1905,L_711,711,1,1672.5776
1914,L_721,721,1,1672.7015
1862,L_647,647,1,1674.7579
918,F_787,787,0,1674.9376
922,F_793,793,0,1677.4201
920,F_789,789,0,1677.7846
1882,L_675,675,1,1677.7846
1888,L_686,686,1,1677.7846
1943,L_757,757,1,1677.7846
910,F_775,775,0,1678.6377
911,F_776,776,0,1678.6377
1934,L_748,748,1,1678.6377
902,F_763,763,0,1678.6393
907,F_771,771,0,1679.3600
926,F_800,800,0,1679.3600
1921,L_730,730,1,1679.3600
1645,L_341,341,1,1679.8065
1891,L_690,690,1,1679.8519
915,F_784,784,0,1680.0169
1713,L_436,436,1,1680.0169
1901,L_705,705,1,1680.0169
1928,L_741,741,1,1680.0169
944,F_829,829,0,1683.1067
1956,L_775,775,1,1683.1067
930,F_807,807,0,1684.0790
1922,L_732,732,1,1687.2673
1936,L_750,750,1,1687.2673
1953,L_771,771,1,1687.2673
912,F_777,777,0,1687.5037
1892,L_693,693,1,1687.5037
1927,L_740,740,1,1687.9107
927,F_801,801,0,1687.9237
931,F_808,808,0,1689.4765
934,F_812,812,0,1689.5182
1942,L_756,756,1,1689.5182
929,F_803,803,0,1692.2182
919,F_788,788,0,1692.3705
933,F_811,811,0,1692.3705
1915,L_723,723,1,1692.6739
949,F_838,838,0,1700.6307
953,F_846,846,0,1700.6307
